"results_id";"start";"duration";"class";"steps";"mi";"aee";"tee";"met";"vmu" 
529;"2015-06-28 20:20:00.00";60;"lying";0;0.01136;18.828;111.617;1.18;45.743
529;"2015-06-28 20:21:00.00";60;"lying";0;0.0074;12.094;104.136;1.11;0
529;"2015-06-28 20:22:00.00";60;"lying";0;0.00415;6.568;97.995;1.05;0
529;"2015-06-28 20:23:00.00";60;"lying";0;0.00671;10.921;102.832;1.1;0
529;"2015-06-28 20:24:00.00";60;"lying";0;0.01077;17.824;110.503;1.17;2.81
529;"2015-06-28 20:25:00.00";60;"lying";0;0.00525;8.438;100.074;1.07;0
529;"2015-06-28 20:26:00.00";60;"lying";0;0.00654;10.632;102.511;1.09;0
529;"2015-06-28 20:27:00.00";60;"lying";0;0.00647;10.513;102.379;1.09;0
529;"2015-06-28 20:28:00.00";60;"lying";0;0.00949;15.648;108.084;1.15;19.949
529;"2015-06-28 20:29:00.00";60;"lying";0;0.00425;6.738;98.184;1.05;0
529;"2015-06-28 20:30:00.00";60;"lying";0;0.00526;8.455;100.093;1.07;0
529;"2015-06-28 20:31:00.00";60;"lying";0;0.00762;12.468;104.551;1.11;0
529;"2015-06-28 20:32:00.00";60;"lying";0;0.0147;24.507;117.928;1.24;46.278
529;"2015-06-28 20:33:00.00";60;"lying";0;0.01087;17.994;110.692;1.17;15.643
529;"2015-06-28 20:34:00.00";60;"lying";0;0.0059;9.543;101.302;1.08;0
529;"2015-06-28 20:35:00.00";60;"lying";0;0.01494;24.915;118.381;1.24;33.178
529;"2015-06-28 20:36:00.00";60;"lying";0;0.00538;8.659;100.319;1.07;0
529;"2015-06-28 20:37:00.00";60;"lying";0;0.0368;62.085;159.682;1.64;430.969
529;"2015-06-28 20:38:00.00";60;"lying";0;0.02612;43.925;139.504;1.45;117.524
529;"2015-06-28 20:39:00.00";60;"lying";0;0.01051;17.382;110.011;1.16;0
529;"2015-06-28 20:40:00.00";60;"lying";0;0.01904;31.887;126.127;1.32;19.74
529;"2015-06-28 20:41:00.00";60;"lying";0;0.01243;20.647;113.639;1.2;0
529;"2015-06-28 20:42:00.00";60;"lying";0;0.01285;21.361;114.432;1.21;0
529;"2015-06-28 20:43:00.00";60;"lying";0;0.01712;28.622;122.5;1.28;0
529;"2015-06-28 20:44:00.00";60;"lying";0;0.01638;27.364;121.102;1.27;0
529;"2015-06-28 20:45:00.00";60;"lying";0;0.01993;33.4;127.809;1.33;6.4
529;"2015-06-28 20:46:00.00";60;"lying";0;0.01644;27.466;121.215;1.27;0
529;"2015-06-28 20:47:00.00";60;"lying";0;0.0203;34.029;128.508;1.34;0
529;"2015-06-28 20:48:00.00";60;"lying";0;0.01097;18.164;110.881;1.17;0
529;"2015-06-28 20:49:00.00";60;"lying";0;0.01051;17.382;110.011;1.16;0
529;"2015-06-28 20:50:00.00";60;"lying";0;0.01859;31.121;125.277;1.31;6.282
529;"2015-06-28 20:51:00.00";60;"lying";0;0.02963;49.894;146.135;1.51;18.507
529;"2015-06-28 20:52:00.00";60;"lying";0;0.00888;14.611;106.932;1.13;0
529;"2015-06-28 20:53:00.00";60;"lying";0;0.01172;19.44;112.298;1.19;0
529;"2015-06-28 20:54:00.00";60;"lying";0;0.00968;15.971;108.443;1.15;0
529;"2015-06-28 20:55:00.00";60;"lying";0;0.02304;38.688;133.685;1.39;38.168
529;"2015-06-28 20:56:00.00";60;"lying";0;0.01077;17.824;110.503;1.17;0
529;"2015-06-28 20:57:00.00";60;"lying";0;0.01301;21.633;114.735;1.21;0
529;"2015-06-28 20:58:00.00";60;"lying";0;0.01843;30.849;124.975;1.31;29.882
529;"2015-06-28 20:59:00.00";60;"lying";0;0.01267;21.055;114.092;1.2;0
529;"2015-06-28 21:00:00.00";60;"lying";0;0.01009;16.668;109.218;1.16;0
529;"2015-06-28 21:01:00.00";60;"lying";0;0.01023;16.906;109.482;1.16;0
529;"2015-06-28 21:02:00.00";60;"lying";0;0.02082;34.913;129.49;1.35;10.502
529;"2015-06-28 21:03:00.00";60;"lying";0;0.01757;29.387;123.35;1.29;13.369
529;"2015-06-28 21:04:00.00";60;"lying";0;0.00801;13.131;105.288;1.12;0
529;"2015-06-28 21:05:00.00";60;"lying";0;0.05341;90.329;191.063;1.94;522.832
529;"2015-06-28 21:06:00.00";60;"lying";0;0.00467;7.452;98.978;1.06;0
529;"2015-06-28 21:07:00.00";60;"lying";0;0.0064;10.394;102.246;1.09;0
529;"2015-06-28 21:08:00.00";60;"lying";0;0.00362;5.667;96.994;1.04;0
529;"2015-06-28 21:09:00.00";60;"lying";0;0.00268;4.068;95.218;1.02;0
529;"2015-06-28 21:10:00.00";60;"lying";0;0.0025;3.762;94.878;1.02;0
529;"2015-06-28 21:11:00.00";60;"lying";0;0.01485;24.762;118.211;1.24;9.014
529;"2015-06-28 21:12:00.00";60;"lying";0;0.01397;23.266;116.548;1.23;40.125
529;"2015-06-28 21:13:00.00";60;"lying";0;0.00973;16.056;108.538;1.15;7.728
529;"2015-06-28 21:14:00.00";60;"lying";0;0.00645;10.479;102.341;1.09;0
529;"2015-06-28 21:15:00.00";60;"lying";0;0.00964;15.903;108.368;1.15;0
529;"2015-06-28 21:16:00.00";60;"lying";0;0.01073;17.756;110.427;1.17;27.572
529;"2015-06-28 21:17:00.00";60;"lying";0;0.00679;11.057;102.983;1.1;0
529;"2015-06-28 21:18:00.00";60;"lying";0;0.00747;12.213;104.268;1.11;0
529;"2015-06-28 21:19:00.00";60;"lying";0;0.01055;17.45;110.087;1.16;13.333
529;"2015-06-28 21:20:00.00";60;"lying";0;0.00718;11.72;103.72;1.1;0
529;"2015-06-28 21:21:00.00";60;"lying";0;0.03509;59.178;156.451;1.61;276.216
529;"2015-06-28 21:22:00.00";60;"lying";0;0.0238;39.98;135.12;1.4;143.817
529;"2015-06-28 21:23:00.00";60;"lying";0;0.01717;28.707;122.594;1.28;17.797
529;"2015-06-28 21:24:00.00";60;"lying";0;0.01778;29.744;123.747;1.3;0
529;"2015-06-28 21:25:00.00";60;"lying";0;0.01424;23.725;117.059;1.23;0
529;"2015-06-28 21:26:00.00";60;"lying";0;0.01914;32.057;126.316;1.32;0
529;"2015-06-28 21:27:00.00";60;"lying";0;0.01202;19.95;112.864;1.19;0
529;"2015-06-28 21:28:00.00";60;"lying";0;0.01728;28.894;122.802;1.29;0
529;"2015-06-28 21:29:00.00";60;"lying";0;0.01494;24.915;118.381;1.24;0
529;"2015-06-28 21:30:00.00";60;"lying";0;0.01331;22.143;115.302;1.21;0
529;"2015-06-28 21:31:00.00";60;"lying";0;0.01114;18.453;111.202;1.18;0
529;"2015-06-28 21:32:00.00";60;"lying";0;0.01138;18.862;111.655;1.18;0
529;"2015-06-28 21:33:00.00";60;"lying";0;0.01397;23.266;116.548;1.23;0
529;"2015-06-28 21:34:00.00";60;"lying";0;0.00963;15.886;108.349;1.15;0
529;"2015-06-28 21:35:00.00";60;"lying";0;0.01141;18.913;111.712;1.18;0
529;"2015-06-28 21:36:00.00";60;"lying";0;0.01596;26.649;120.308;1.26;2.082
529;"2015-06-28 21:37:00.00";60;"lying";0;0.0149;24.847;118.306;1.24;0
529;"2015-06-28 21:38:00.00";60;"lying";0;0.01402;23.351;116.643;1.23;0
529;"2015-06-28 21:39:00.00";60;"lying";0;0.01176;19.508;112.373;1.19;0
529;"2015-06-28 21:40:00.00";60;"lying";0;0.01007;16.634;109.18;1.16;0
529;"2015-06-28 21:41:00.00";60;"lying";0;0.0166;27.738;121.517;1.27;7.941
529;"2015-06-28 21:42:00.00";60;"lying";0;0.01066;17.637;110.295;1.17;0
529;"2015-06-28 21:43:00.00";60;"lying";0;0.01194;19.814;112.713;1.19;0
529;"2015-06-28 21:44:00.00";60;"lying";0;0.01725;28.843;122.745;1.29;0
529;"2015-06-28 21:45:00.00";60;"lying";0;0.01496;24.949;118.419;1.24;0
529;"2015-06-28 21:46:00.00";24.11;"lying";0;0.07253;122.84;227.187;2.28;407.511
529;"2015-06-28 21:46:24.11";0.2;"walking";0;0.21253;312.371;437.777;4.87;0
529;"2015-06-28 21:46:24.30";35.7;"sitting";0;0.1018;63.573;161.335;1.55;298.246
529;"2015-06-28 21:47:00.00";60;"sitting";0;0.07012;50.515;146.825;1.45;488.352
529;"2015-06-28 21:48:00.00";60;"sitting";0;0.01667;28.482;122.345;1.27;0
529;"2015-06-28 21:49:00.00";60;"sitting";0;0.01309;27.006;120.705;1.26;0
529;"2015-06-28 21:50:00.00";60;"sitting";0;0.01206;26.582;120.233;1.25;0
529;"2015-06-28 21:51:00.00";60;"sitting";0;0.01643;28.383;122.235;1.27;0
529;"2015-06-28 21:52:00.00";60;"sitting";0;0.06951;50.263;146.546;1.45;436.286
529;"2015-06-28 21:53:00.00";60;"sitting";0;0.09699;61.591;159.132;1.54;625.277
529;"2015-06-28 21:54:00.00";60;"sitting";0;0.01856;29.261;123.21;1.28;0
529;"2015-06-28 21:55:00.00";16.79;"sitting";0;0.01065;26.001;119.587;1.25;0
529;"2015-06-28 21:55:16.79";10.63;"standing";0;0.0581;56.486;153.46;1.49;10.339
529;"2015-06-28 21:55:27.41";32.59;"lying";0;0.04015;67.782;166.011;1.7;298.53
529;"2015-06-28 21:56:00.00";60;"lying";0;0.03663;61.796;159.36;1.64;377.14
529;"2015-06-28 21:57:00.00";60;"lying";0;0.00527;8.472;100.111;1.07;0
529;"2015-06-28 21:58:00.00";60;"lying";0;0.00321;4.969;96.219;1.03;0
529;"2015-06-28 21:59:00.00";60;"lying";0;0.00434;6.891;98.354;1.05;0
529;"2015-06-28 22:00:00.00";60;"lying";0;0.00278;4.238;95.407;1.02;0
529;"2015-06-28 22:01:00.00";60;"lying";0;0.00679;11.057;102.983;1.1;5.133
529;"2015-06-28 22:02:00.00";60;"lying";0;0.00304;4.68;95.898;1.03;0
529;"2015-06-28 22:03:00.00";60;"lying";0;0.00388;6.109;97.485;1.04;0
529;"2015-06-28 22:04:00.00";60;"lying";0;0.01806;30.22;124.276;1.3;9.619
529;"2015-06-28 22:05:00.00";60;"lying";0;0.0081;13.284;105.458;1.12;0
529;"2015-06-28 22:06:00.00";60;"lying";0;0.00583;9.424;101.169;1.08;0
529;"2015-06-28 22:07:00.00";60;"lying";0;0.00697;11.363;103.323;1.1;0
529;"2015-06-28 22:08:00.00";60;"lying";0;0.0062;10.054;101.868;1.09;0
529;"2015-06-28 22:09:00.00";60;"lying";0;0.00794;13.012;105.156;1.12;0
529;"2015-06-28 22:10:00.00";60;"lying";0;0.00769;12.587;104.684;1.11;0
529;"2015-06-28 22:11:00.00";60;"lying";0;0.0081;13.284;105.458;1.12;0
529;"2015-06-28 22:12:00.00";60;"lying";0;0.01327;22.075;115.226;1.21;47.953
529;"2015-06-28 22:13:00.00";60;"lying";0;0.00867;14.254;106.535;1.13;0
529;"2015-06-28 22:14:00.00";60;"lying";0;0.03657;61.694;159.247;1.63;264.512
529;"2015-06-28 22:15:00.00";60;"lying";0;0.04215;71.182;169.789;1.74;258.087
529;"2015-06-28 22:16:00.00";60;"lying";0;0.01188;19.712;112.6;1.19;0
529;"2015-06-28 22:17:00.00";60;"lying";0;0.01964;32.907;127.261;1.33;0
529;"2015-06-28 22:18:00.00";60;"lying";0;0.01297;21.565;114.659;1.21;2.103
529;"2015-06-28 22:19:00.00";60;"lying";0;0.00985;16.26;108.765;1.15;0
529;"2015-06-28 22:20:00.00";60;"lying";0;0.0119;19.746;112.638;1.19;0
529;"2015-06-28 22:21:00.00";60;"lying";0;0.01602;26.751;120.422;1.26;0
529;"2015-06-28 22:22:00.00";60;"lying";0;0.01425;23.742;117.077;1.23;0
529;"2015-06-28 22:23:00.00";60;"lying";0;0.0155;25.867;119.439;1.25;0
529;"2015-06-28 22:24:00.00";60;"lying";0;0.01229;20.409;113.374;1.2;0
529;"2015-06-28 22:25:00.00";60;"lying";0;0.01136;18.828;111.617;1.18;0
529;"2015-06-28 22:26:00.00";60;"lying";0;0.00941;15.512;107.933;1.14;0
529;"2015-06-28 22:27:00.00";60;"lying";0;0.01114;18.453;111.202;1.18;0
529;"2015-06-28 22:28:00.00";60;"lying";0;0.02416;40.592;135.801;1.41;37.571
529;"2015-06-28 22:29:00.00";60;"lying";0;0.01573;26.258;119.874;1.26;0
529;"2015-06-28 22:30:00.00";60;"lying";0;0.01393;23.198;116.473;1.23;0
529;"2015-06-28 22:31:00.00";60;"lying";0;0.01687;28.197;122.028;1.28;6.798
529;"2015-06-28 22:32:00.00";60;"lying";0;0.01864;31.206;125.372;1.31;5.65
529;"2015-06-28 22:33:00.00";60;"lying";0;0.01178;19.542;112.411;1.19;0
529;"2015-06-28 22:34:00.00";60;"lying";0;0.01246;20.698;113.696;1.2;0
529;"2015-06-28 22:35:00.00";60;"lying";0;0.01224;20.324;113.28;1.2;0
529;"2015-06-28 22:36:00.00";60;"lying";0;0.01891;31.665;125.882;1.32;39.571
529;"2015-06-28 22:37:00.00";60;"lying";0;0.01478;24.643;118.079;1.24;0
529;"2015-06-28 22:38:00.00";60;"lying";0;0.01119;18.539;111.296;1.18;0
529;"2015-06-28 22:39:00.00";60;"lying";0;0.01384;23.045;116.303;1.22;0
529;"2015-06-28 22:40:00.00";60;"lying";0;0.01468;24.473;117.89;1.24;0
529;"2015-06-28 22:41:00.00";60;"lying";0;0.01469;24.49;117.909;1.24;6.209
529;"2015-06-28 22:42:00.00";60;"lying";0;0.01272;21.14;114.187;1.2;19.965
529;"2015-06-28 22:43:00.00";60;"lying";0;0.01555;25.952;119.534;1.26;0
529;"2015-06-28 22:44:00.00";60;"lying";0;0.02073;34.76;129.32;1.35;72.36
529;"2015-06-28 22:45:00.00";60;"lying";0;0.01444;24.065;117.436;1.24;0
529;"2015-06-28 22:46:00.00";60;"lying";0;0.01104;18.283;111.013;1.17;0
529;"2015-06-28 22:47:00.00";60;"lying";0;0.01888;31.614;125.825;1.32;3.31
529;"2015-06-28 22:48:00.00";60;"lying";0;0.01712;28.622;122.5;1.28;0
529;"2015-06-28 22:49:00.00";60;"lying";0;0.01302;21.65;114.754;1.21;0
529;"2015-06-28 22:50:00.00";60;"lying";0;0.01191;19.763;112.656;1.19;0
529;"2015-06-28 22:51:00.00";60;"lying";0;0.01559;26.02;119.609;1.26;0
529;"2015-06-28 22:52:00.00";60;"lying";0;0.0145;24.167;117.55;1.24;0
529;"2015-06-28 22:53:00.00";60;"lying";0;0.01333;22.177;115.339;1.22;0
529;"2015-06-28 22:54:00.00";60;"lying";0;0.00989;16.328;108.84;1.15;0
529;"2015-06-28 22:55:00.00";60;"lying";0;0.01008;16.651;109.199;1.16;0
529;"2015-06-28 22:56:00.00";60;"lying";0;0.01044;17.263;109.879;1.16;0
529;"2015-06-28 22:57:00.00";60;"lying";0;0.01719;28.741;122.632;1.28;30.287
529;"2015-06-28 22:58:00.00";60;"lying";0;0.05152;87.115;187.492;1.9;471.856
529;"2015-06-28 22:59:00.00";60;"lying";0;0.13968;237.021;354.054;3.5;1846.088
529;"2015-06-28 23:00:00.00";60;"lying";0;0.03029;51.016;147.382;1.52;186.001
529;"2015-06-28 23:01:00.00";60;"lying";0;0.01288;21.412;114.489;1.21;0
529;"2015-06-28 23:02:00.00";60;"lying";0;0.01086;17.977;110.673;1.17;30.878
529;"2015-06-28 23:03:00.00";60;"lying";0;0.01573;26.258;119.874;1.26;31.245
529;"2015-06-28 23:04:00.00";60;"lying";0;0.00993;16.396;108.916;1.15;7.618
529;"2015-06-28 23:05:00.00";60;"lying";0;0.01502;25.051;118.532;1.25;43.016
529;"2015-06-28 23:06:00.00";60;"lying";0;0.01643;27.449;121.196;1.27;163.521
529;"2015-06-28 23:07:00.00";60;"lying";0;0.01612;26.921;120.611;1.27;97.808
529;"2015-06-28 23:08:00.00";60;"lying";0;0.00806;13.216;105.383;1.12;0
529;"2015-06-28 23:09:00.00";60;"lying";0;0.00982;16.209;108.708;1.15;10.258
529;"2015-06-28 23:10:00.00";60;"lying";0;0.00832;13.658;105.874;1.12;1.706
529;"2015-06-28 23:11:00.00";60;"lying";0;0.00936;15.427;107.839;1.14;0
529;"2015-06-28 23:12:00.00";60;"lying";0;0.00626;10.156;101.982;1.09;0
529;"2015-06-28 23:13:00.00";60;"lying";0;0.00479;7.656;99.205;1.06;0
529;"2015-06-28 23:14:00.00";60;"lying";0;0.00753;12.315;104.381;1.11;0
529;"2015-06-28 23:15:00.00";60;"lying";0;0.04638;78.375;177.781;1.81;311.949
529;"2015-06-28 23:16:00.00";60;"lying";0;0.03002;50.557;146.872;1.52;332.773
529;"2015-06-28 23:17:00.00";60;"lying";0;0.01434;23.895;117.248;1.23;55.939
529;"2015-06-28 23:18:00.00";60;"lying";0;0.00368;5.769;97.107;1.04;0
529;"2015-06-28 23:19:00.00";60;"lying";0;0.00503;8.064;99.658;1.07;0
529;"2015-06-28 23:20:00.00";60;"lying";0;0.00458;7.299;98.808;1.06;0
529;"2015-06-28 23:21:00.00";60;"lying";0;0.00534;8.591;100.244;1.07;0
529;"2015-06-28 23:22:00.00";60;"lying";0;0.00264;4;95.143;1.02;0
529;"2015-06-28 23:23:00.00";60;"lying";0;0.01546;25.799;119.364;1.25;1.023
529;"2015-06-28 23:24:00.00";60;"lying";0;0.00836;13.726;105.949;1.13;0
529;"2015-06-28 23:25:00.00";60;"lying";0;0.00828;13.59;105.798;1.12;0
529;"2015-06-28 23:26:00.00";60;"lying";0;0.0083;13.624;105.836;1.12;0
529;"2015-06-28 23:27:00.00";60;"lying";0;0.00638;10.36;102.209;1.09;0
529;"2015-06-28 23:28:00.00";60;"lying";0;0.00812;13.318;105.496;1.12;25.325
529;"2015-06-28 23:29:00.00";60;"lying";0;0.0055;8.863;100.546;1.07;0
529;"2015-06-28 23:30:00.00";60;"lying";0;0.02101;35.236;129.849;1.35;158.856
529;"2015-06-28 23:31:00.00";60;"lying";0;0.01245;20.681;113.677;1.2;0
529;"2015-06-28 23:32:00.00";60;"lying";0;0.00921;15.172;107.555;1.14;0
529;"2015-06-28 23:33:00.00";60;"lying";0;0.01271;21.123;114.168;1.2;0
529;"2015-06-28 23:34:00.00";60;"lying";0;0.01022;16.889;109.464;1.16;0
529;"2015-06-28 23:35:00.00";60;"lying";0;0.00826;13.556;105.76;1.12;0
529;"2015-06-28 23:36:00.00";60;"lying";0;0.00883;14.526;106.837;1.13;0
529;"2015-06-28 23:37:00.00";60;"lying";0;0.00994;16.413;108.935;1.15;0
529;"2015-06-28 23:38:00.00";60;"lying";0;0.00968;15.971;108.443;1.15;0
529;"2015-06-28 23:39:00.00";60;"lying";0;0.01151;19.083;111.901;1.18;0
529;"2015-06-28 23:40:00.00";60;"lying";0;0.01124;18.624;111.391;1.18;0
529;"2015-06-28 23:41:00.00";60;"lying";0;0.01222;20.29;113.242;1.2;0
529;"2015-06-28 23:42:00.00";60;"lying";0;0.00863;14.186;106.46;1.13;0
529;"2015-06-28 23:43:00.00";60;"lying";0;0.0095;15.665;108.103;1.15;0
529;"2015-06-28 23:44:00.00";60;"lying";0;0.03336;56.236;153.182;1.58;263.62
529;"2015-06-28 23:45:00.00";60;"lying";0;0.01315;21.871;114.999;1.21;53.329
529;"2015-06-28 23:46:00.00";60;"lying";0;0.00835;13.709;105.931;1.13;0
529;"2015-06-28 23:47:00.00";60;"lying";0;0.0068;11.074;103.002;1.1;0
529;"2015-06-28 23:48:00.00";60;"lying";0;0.00965;15.92;108.387;1.15;0
529;"2015-06-28 23:49:00.00";60;"lying";0;0.00534;8.591;100.244;1.07;0
529;"2015-06-28 23:50:00.00";60;"lying";0;0.00518;8.319;99.941;1.07;0
529;"2015-06-28 23:51:00.00";60;"lying";0;0.00532;8.557;100.206;1.07;0
529;"2015-06-28 23:52:00.00";60;"lying";0;0.0046;7.333;98.846;1.06;0
529;"2015-06-28 23:53:00.00";60;"lying";0;0.00512;8.217;99.828;1.07;0
529;"2015-06-28 23:54:00.00";60;"lying";0;0.00436;6.925;98.392;1.05;0
529;"2015-06-28 23:55:00.00";60;"lying";0;0.00552;8.897;100.584;1.07;0
529;"2015-06-28 23:56:00.00";60;"lying";0;0.00495;7.928;99.507;1.06;0
529;"2015-06-28 23:57:00.00";60;"lying";0;0.00529;8.506;100.149;1.07;0
529;"2015-06-28 23:58:00.00";60;"lying";0;0.00499;7.996;99.582;1.06;0
529;"2015-06-28 23:59:00.00";60;"lying";0;0.00413;6.534;97.958;1.05;0
529;"2015-06-29 00:00:00.00";60;"lying";0;0.00459;7.316;98.827;1.06;55.678
529;"2015-06-29 00:01:00.00";60;"lying";0;0.00647;10.513;102.379;1.09;0
529;"2015-06-29 00:02:00.00";60;"lying";0;0.00624;10.122;101.944;1.09;0
529;"2015-06-29 00:03:00.00";60;"lying";0;0.00712;11.618;103.607;1.1;0
529;"2015-06-29 00:04:00.00";60;"lying";0;0.00651;10.581;102.454;1.09;0
529;"2015-06-29 00:05:00.00";60;"lying";0;0.00673;10.955;102.87;1.1;0
529;"2015-06-29 00:06:00.00";60;"lying";0;0.00647;10.513;102.379;1.09;0
529;"2015-06-29 00:07:00.00";60;"lying";0;0.00665;10.819;102.719;1.09;0
529;"2015-06-29 00:08:00.00";60;"lying";0;0.00612;9.918;101.717;1.08;0
529;"2015-06-29 00:09:00.00";60;"lying";0;0.00663;10.785;102.681;1.09;0
529;"2015-06-29 00:10:00.00";60;"lying";0;0.00656;10.666;102.549;1.09;0
529;"2015-06-29 00:11:00.00";60;"lying";0;0.00647;10.513;102.379;1.09;0
529;"2015-06-29 00:12:00.00";60;"lying";0;0.00654;10.632;102.511;1.09;0
529;"2015-06-29 00:13:00.00";60;"lying";0;0.0097;16.005;108.481;1.15;0
529;"2015-06-29 00:14:00.00";60;"lying";0;0.0189;31.648;125.863;1.32;101.69
529;"2015-06-29 00:15:00.00";60;"lying";0;0.00787;12.893;105.024;1.12;0
529;"2015-06-29 00:16:00.00";60;"lying";0;0.00676;11.006;102.927;1.1;0
529;"2015-06-29 00:17:00.00";60;"lying";0;0.00942;15.529;107.952;1.14;0
529;"2015-06-29 00:18:00.00";60;"lying";0;0.00467;7.452;98.978;1.06;0
529;"2015-06-29 00:19:00.00";60;"lying";0;0.00679;11.057;102.983;1.1;0
529;"2015-06-29 00:20:00.00";60;"lying";0;0.00638;10.36;102.209;1.09;0
529;"2015-06-29 00:21:00.00";60;"lying";0;0.00584;9.441;101.188;1.08;0
529;"2015-06-29 00:22:00.00";60;"lying";0;0.00786;12.876;105.005;1.12;0
529;"2015-06-29 00:23:00.00";60;"lying";0;0.01325;22.041;115.188;1.21;17.999
529;"2015-06-29 00:24:00.00";60;"lying";0;0.0092;15.155;107.536;1.14;46.098
529;"2015-06-29 00:25:00.00";60;"lying";0;0.00761;12.451;104.532;1.11;0
529;"2015-06-29 00:26:00.00";60;"lying";0;0.0102;16.855;109.426;1.16;0
529;"2015-06-29 00:27:00.00";60;"lying";0;0.00531;8.54;100.187;1.07;0
529;"2015-06-29 00:28:00.00";60;"lying";0;0.00508;8.149;99.752;1.07;0
529;"2015-06-29 00:29:00.00";60;"lying";0;0.00625;10.139;101.963;1.09;0
529;"2015-06-29 00:30:00.00";60;"lying";0;0.005;8.013;99.601;1.06;0
529;"2015-06-29 00:31:00.00";60;"lying";0;0.00524;8.421;100.055;1.07;0
529;"2015-06-29 00:32:00.00";60;"lying";0;0.00514;8.251;99.866;1.07;0
529;"2015-06-29 00:33:00.00";60;"lying";0;0.00494;7.911;99.488;1.06;0
529;"2015-06-29 00:34:00.00";60;"lying";0;0.00454;7.231;98.732;1.06;0
529;"2015-06-29 00:35:00.00";60;"lying";0;0.00471;7.52;99.053;1.06;0
529;"2015-06-29 00:36:00.00";60;"lying";0;0.00467;7.452;98.978;1.06;0
529;"2015-06-29 00:37:00.00";60;"lying";0;0.00482;7.707;99.261;1.06;0
529;"2015-06-29 00:38:00.00";60;"lying";0;0.00435;6.908;98.373;1.05;0
529;"2015-06-29 00:39:00.00";60;"lying";0;0.00383;6.024;97.391;1.04;0
529;"2015-06-29 00:40:00.00";60;"lying";0;0.00858;14.101;106.365;1.13;0
529;"2015-06-29 00:41:00.00";60;"lying";0;0.00485;7.758;99.318;1.06;0
529;"2015-06-29 00:42:00.00";60;"lying";0;0.00453;7.214;98.713;1.06;0
529;"2015-06-29 00:43:00.00";60;"lying";0;0.00504;8.081;99.677;1.07;0
529;"2015-06-29 00:44:00.00";60;"lying";0;0.00364;5.701;97.032;1.04;0
529;"2015-06-29 00:45:00.00";60;"lying";0;0.01135;18.811;111.598;1.18;0
529;"2015-06-29 00:46:00.00";60;"lying";0;0.00587;9.492;101.245;1.08;0
529;"2015-06-29 00:47:00.00";60;"lying";0;0.00888;14.611;106.932;1.13;0
529;"2015-06-29 00:48:00.00";60;"lying";0;0.005;8.013;99.601;1.06;0
529;"2015-06-29 00:49:00.00";60;"lying";0;0.00517;8.302;99.923;1.07;0
529;"2015-06-29 00:50:00.00";60;"lying";0;0.00945;15.58;108.009;1.15;0
529;"2015-06-29 00:51:00.00";60;"lying";0;0.00556;8.965;100.659;1.07;0
529;"2015-06-29 00:52:00.00";60;"lying";0;0.00585;9.458;101.207;1.08;0
529;"2015-06-29 00:53:00.00";60;"lying";0;0.00703;11.465;103.437;1.1;0
529;"2015-06-29 00:54:00.00";60;"lying";0;0.00384;6.041;97.41;1.04;0
529;"2015-06-29 00:55:00.00";60;"lying";0;0.00651;10.581;102.454;1.09;0
529;"2015-06-29 00:56:00.00";60;"lying";0;0.00748;12.23;104.287;1.11;0
529;"2015-06-29 00:57:00.00";60;"lying";0;0.08277;140.252;246.533;2.47;1477.633
529;"2015-06-29 00:58:00.00";60;"lying";0;0.09281;157.324;265.502;2.65;1238.779
529;"2015-06-29 00:59:00.00";60;"lying";0;0.05339;90.295;191.025;1.94;553.798
529;"2015-06-29 01:00:00.00";60;"lying";0;0.00303;4.663;95.879;1.03;0
529;"2015-06-29 01:01:00.00";60;"lying";0;0.0022;3.252;94.311;1.01;0
529;"2015-06-29 01:02:00.00";60;"lying";0;0.00365;5.718;97.051;1.04;0
529;"2015-06-29 01:03:00.00";60;"lying";0;0.00222;3.286;94.349;1.01;0
529;"2015-06-29 01:04:00.00";60;"lying";0;0.00382;6.007;97.372;1.04;0
529;"2015-06-29 01:05:00.00";60;"lying";0;0.00212;3.116;94.16;1.01;0
529;"2015-06-29 01:06:00.00";60;"lying";0;0.0024;3.592;94.689;1.02;0
529;"2015-06-29 01:07:00.00";60;"lying";0;0.00222;3.286;94.349;1.01;0
529;"2015-06-29 01:08:00.00";60;"lying";0;0.00507;8.132;99.734;1.07;0
529;"2015-06-29 01:09:00.00";60;"lying";0;0.00355;5.548;96.862;1.04;0
529;"2015-06-29 01:10:00.00";60;"lying";0;0.015;25.017;118.494;1.25;0
529;"2015-06-29 01:11:00.00";60;"lying";0;0.00866;14.237;106.516;1.13;0
529;"2015-06-29 01:12:00.00";60;"lying";0;0.00751;12.281;104.344;1.11;0
529;"2015-06-29 01:13:00.00";60;"lying";0;0.00738;12.06;104.098;1.11;0
529;"2015-06-29 01:14:00.00";60;"lying";0;0.01817;30.407;124.484;1.3;63.978
529;"2015-06-29 01:15:00.00";60;"lying";0;0.01034;17.093;109.69;1.16;0.34
529;"2015-06-29 01:16:00.00";60;"lying";0;0.00609;9.867;101.661;1.08;0
529;"2015-06-29 01:17:00.00";60;"lying";0;0.00345;5.378;96.673;1.04;0
529;"2015-06-29 01:18:00.00";60;"lying";0;0.00322;4.986;96.238;1.03;0
529;"2015-06-29 01:19:00.00";60;"lying";0;0.00467;7.452;98.978;1.06;0
529;"2015-06-29 01:20:00.00";60;"lying";0;0.00557;8.982;100.678;1.08;0
529;"2015-06-29 01:21:00.00";60;"lying";0;0.00465;7.418;98.94;1.06;0
